location_info,location_href,upload_id,date_text,date_time,date_title,main_text,comment
,,orae_atelier,11시간 전,2021-07-21T03:19:14.000Z,2021년 7월 21일,oar Cameo🍑,"{""1"": {""comment_id"": ""orae_atelier"", ""comment_text"": ""#\uc624\ub798\uc544\ub730\ub9ac\uc5d0#\ube48\ud2f0\uc9c0#\ube48\ud2f0\uc9c0\ubb34\ub4dc#\uce74\uba54\uc624#\uae4c\uba54\uc624\ud32c\ub358\ud2b8#\uce74\uba54\uc624\ubaa9\uac78\uc774#\uc5d4\ud2f1\ubaa9\uac78\uc774#\ube48\ud2f0\uc9c0\ubaa9\uac78\uc774#\uc720\ub7fd\ube48\ud2f0\uc9c0#\uc5f0\ud76c\ub3d9#\uc5f0\ub0a8\ub3d9#\uce74\ud398#\uc18c\ud488\uc0f5#\ube48\ud2f0\uc9c0\uc0f5#\uac10\uc131#\uc624\ube0c\uc81c#\ud504\ub80c\uce58\ubb34\ub4dc#\ud83c\udf39""}}"
김진목삼,https://www.instagram.com/explore/locations/221414488257296/,diablsk,11시간 전,2021-07-21T03:19:06.000Z,2021년 7월 21일,목살이 유명하다는데 삼겹살을 더 많이 먹네..? 난 목살이 더 좋았음 깔끔한 반찬 둘이서 목살 2인분 삼겹살 2인분 된장 찌개 냉면 공기밥 콜라 먹어야 좀 배가 차는 부분.. 더 먹을 수도 있겠던데,"{""1"": {""comment_id"": ""diablsk"", ""comment_text"": ""#\uba39\uc2a4\ud0c0#\uba39\uc2a4\ud0c0\uadf8\ub7a8#\uba39\ubc29#\uc57c\uc2dd#\uba39\ud314#\ub9de\ud314#\ud314\ub85c\uc6b0#\uc77c\uc0c1#\uc88b\uc544\uc694#\uc88b\uc544\uc694\ud14c\ub7ec#\uc88b\uc544\uc694\ubc18\uc0ac#\uc88b\ubc18#\uc88b\uc544\uc694\uadf8\ub7a8#\uc88b\ubc18\ud14c\ub7ec#\uc88b\uc544\uc694\uadf8\ub7a8#\uccad\ub2f4\ub9db\uc9d1#\uc555\uad6c\uc815\ub85c\ub370\uc624#\uc5f0\ub0a8\ub3d9#\uc5f0\ub0a8\ub3d9\ub9db\uc9d1#\ud55c\ub0a8\ub3d9#\ud55c\ub0a8\ub3d9\ub9db\uc9d1#\uac00\ub85c\uc218\uae38#\uc11c\ub798\ub9c8\uc744#\uc11c\ub798\ub9c8\uc744\ub9db\uc9d1#\uc11c\ucd0c\ub9db\uc9d1#\ubd81\ucd0c\ub9db\uc9d1#\uae40\uc9c4\ubaa9\uc0bc#\ubaa9\uc0b4#\uc0bc\uacb9\uc0b4#\uc0bc\uacb9\uc0b4\ub9db\uc9d1""}}"
,,haeyoung5,11시간 전,2021-07-21T03:18:47.000Z,2021년 7월 21일,"#중복 이라는데...😞😞😞
오늘은 아이보리 #깔맞춤 ㅋㅋ
#수요일
#출근전셀카
#오늘의룩#오늘의코디
#일상#일상기록#일상스타그램#데일리#데일리룩
#출근룩#일상룩#오피스룩#오오티디#ootd
#전신샷#거울샷#거울셀카#셀카#연희동#연남동","{""1"": {""comment_id"": ""casa_ele"", ""comment_text"": ""\uc120\ud314 \ub0a8\uae30\uace0 \uac08\uac8c\uc694 ^^*""}, ""2"": {""comment_id"": ""tokyo_sisters"", ""comment_text"": ""\uc88b\uc73c\ub124\uc694 \uae54\ub9de\ucda4~~~~^^""}}"
홍대입구역,https://www.instagram.com/explore/locations/242033926/,laon_stay,11시간 전,2021-07-21T03:18:18.000Z,2021년 7월 21일,"🔴🟠🟡🟢🔵🟣⚪️
라온 16색 조명 구비해 두었어요 :)","{""1"": {""comment_id"": ""laon_stay"", ""comment_text"": ""#\ub77c\uc628 #\ub77c\uc628\ud30c\ud2f0\ub8f8 #\ub77c\uc628\uc2a4\ud14c\uc774 #\ud64d\ub300 #\ud64d\ub300\ub370\uc774\ud2b8 #\ud64d\ub300\ud30c\ud2f0\ub8f8 #\ud64d\ub300\ud56b\ud50c #\ud64d\ub300\uc0dd\uc77c\ud30c\ud2f0 #\ud64d\ub300\ud30c\ud2f0 #\uc5f0\ub0a8\ub3d9 #\uc5f0\ub0a8\ub3d9\ud56b\ud50c #\uc5f0\ub0a8\ub3d9\ub370\uc774\ud2b8 #\uc870\uba85\ub9db\uc9d1 #\uac70\uc6b8\ub9db\uc9d1 #\ud64d\ub300\uac70\uc6b8\ub9db\uc9d1""}}"
,,optician.noon,11시간 전,2021-07-21T03:18:07.000Z,2021년 7월 21일,"#👓

☀️뜨거운 여름엔
#saintmartin 의 #투명뿔테 로 시원하게 연출해보세요🏝

#세인트마틴 #투명안경 #연희동 #연희동안경 #연희동눈안경 #연남동 #연남동안경 #여름안경",{}
Gwangju,https://www.instagram.com/explore/locations/237888744/gwangju/,comely__eu_nii,11시간 전,2021-07-21T03:17:45.000Z,2021년 7월 21일,"A ㅏ,,😧","{""1"": {""comment_id"": ""comely__eu_nii"", ""comment_text"": ""#lfl #igers #\uc778\uce5c #\uc6b4\ub3d9 #\uc88b\uc544\uc694\ubc18\uc0ac #\uc88b\ubc18 #\uc5bc\uc2a4\ud0c0\uadf8\ub7a8 #\ud6c8\uc2a4\ud0c0\uadf8\ub7a8 #\uc18c\ud1b5 #\uc140\ud53c #\uc140\uce74 #\ub9de\ud314 #\uc120\ud314\ud558\uba74\ub9de\ud314 #\ud574\uc6b4\ub300 #\uc11c\uc6b8\uce74\ud398 #\uc775\uc120\ub3d9 #\ubd80\uc0b0\uce74\ud398 #\uc778\ucc9c #\ub3d9\uc131\ub85c #\ub300\uc804 #\ub300\uad6c #\uc5f0\ub0a8\ub3d9 #\ud55c\ub0a8\ub3d9 #\uc11c\uc6b8 #\uac00\ub85c\uc218\uae38 #\uc0c1\ubb34\uc9c0\uad6c #\ub3d9\uba85\ub3d9 #\uad11\uc8fc\uce74\ud398#\ub85c\ud2b8\uc640\uc77c\ub7ec#\ud3ec\uba54\ub77c\ub2c8\uc548""}, ""2"": {""comment_id"": ""siring_skin"", ""comment_text"": ""\ud2bc\uc0b4\ucee4\ubc84 50% \ud560\uc778\uc774\ubca4\ud2b8 \uc911\uc774\uc5d0\uc694\n\uad00\uc2ec\uc788\uc73c\uba74 \uc5f0\ub77d\uc8fc\uc138\uc694\ud83e\udd70""}, ""3"": {""comment_id"": ""director_songsongc"", ""comment_text"": ""1\uc778\uae30\uc5c5 CEO \uc1a1\ud76c\uc900 \uc785\ub2c8\ub2e4 \u263a\ufe0f \uc7a0\uc2dc \ub514\uc5e0 \ub4dc\ub824\ub3c4 \ub420\uae4c\uc694??""}}"
헤어디자인모습,https://www.instagram.com/explore/locations/417797985244444/,mosup_one,11시간 전,2021-07-21T03:17:12.000Z,2021년 7월 21일,"간직하고싶은 모습 , 원쌤입니다 🌙
.
.
☑️ 시술
탈색 : 1회
컬러 : 핑크베이지
Zero-플렉스 : OK

☑️ 블랙이력이 있으신분은 충분한 상담 후 진행하시길 바랍니다.

☑️ 충분한 상담 후 모던 & 유니크한 멋진 스타일을 제시해드립니다.

☑️ 손상이 최대한 적게 되는 방향으로 시술에 들어갑니다.

💫' 여름 '컬러이벤트💫

/ 시그니처컬러 /
탈색 1회 + 컬러 + 토닝 + 모발케어 = 15만원
탈색 2회 + 컬러 + 토닝 + 모발케어 = 20만원

/ 디자인컬러 /
탈색 1회 + 컬러 + 토닝 + 모발케어 = 20만원
탈색 2회 + 컬러 + 토닝 + 모발케어 = 25만원

❗️탈색시술시 ""Zero-플랙스"" 추천 ❗️
🔅탈색으로 인한 손상을 현저히 줄여줍니다
🔅모발의 끊어짐 현상을 막아줍니다
🔅컬러의 선명함과 유지력을 높여줍니다
플랙스 5만원이지만 고객님의 부담을 줄이고자
이벤트금액 3만원에 횟수는 무제한으로 들어갑니다 :-)
.
.
-단발기준금액
-기장 추가 최대 5만원
-VAT별도
.
.
노쇼 방지를 위해 예약금을 받고있어요,
그 후 취소 , 날짜변경은 예약금 반환이 어렵습니다🥺
.
.
#홍대 #연남동 #합정 #서교동
#에어터치 #발레아쥬 #옴브레 #솜브레
#시크릿투톤 #이어링컬러
#탈색 #백금발 #헤어이벤트 #미용실이벤트
#홍대헤어샵 #합정헤어샵 #연남헤어샵
#뷰티 #염색
#여자머리 #여자머리추천
#원쌤 #one쌤
#헤어디자인모습
#헤어디자인모습_발레아쥬
#헤어디자인모습_옴브레
#헤어디자인모습_컬러
#헤어디자인모습_원쌤
#헤어디자인모습_One",{}
솜솜네일,https://www.instagram.com/explore/locations/110185887890810/,somsom__nail,11시간 전,2021-07-21T03:16:48.000Z,2021년 7월 21일,"후기사진 최구😚
포인트 하나로도 기분이가 좋자나요😍
원컬러도 이쁜데 말이죠:-)

솜솜예약𖤐
✎성함
✎전화번호
✎예약날짜 및 시간
✎젤제거 유/무
✎원하시는디자인
⠀
⇧작성후 문의 주시면 빠른답변 및 예약 도와드리겠습니다 ◡̈
⠀
ꕤ ĸaĸao : somsomnail
ꕤ pнone : 01023779609
.
.
.
#솜솜네일 #연남네일솜솜네일 #홍대네일샵 #연남네일 #홍대네일 #연남동네일 #마포네일 #합정네일 #연희네일 #신촌네일 #망원네일 #여의도네일 #이달의아트 #네일스타그램 #패디큐어 #네일아트 #네일디자인 #봄네일 #여름네일","{""1"": {""comment_id"": ""somsom__nail"", ""comment_text"": ""\ud83e\udde1""}}"
,,wonsnic_official,11시간 전,2021-07-21T03:15:24.000Z,2021년 7월 21일,⏳,"{""1"": {""comment_id"": ""wonsnic_official"", ""comment_text"": ""#\uc88b\uc544\uc694\ubc18\uc0ac #\uc88b\ubc18 #\uc88b\uc544\uc694 #\uc77c\uc0c1 #\ub370\uc77c\ub9ac #\uc5ec\uc131\uc1fc\ud551\ubab0 #\uc5ec\uc790\uc637\uc1fc\ud551\ubab0 #\uc5ec\uc790\uc637\uac00\uac8c #\uc6d0\uc2a4\ub2c9 #\uc2e0\uc0c1\uc5c5\ub370\uc774\ud2b8 #\uc5ec\ub984\uc2e0\uc0c1 #\ubbf8\ub2c8\uba40\ub8e9 #\uc720\ub2c8\ud06c\ub8e9 #\ud64d\ub300 #\uc5f0\ub0a8\ub3d9 #\uce74\ud398 #\ud314\ub85c\uc6b0 #\ub9de\ud314 #dailylook #summer #dailyfashion #ootd #likesforlike #likeforlikes #follow #""}, ""2"": {""comment_id"": ""luvit.studio"", ""comment_text"": ""\uc790\uc5f0\ucc44\uad11 \uc2a4\ud29c\ub514\uc624 \uc624\ud508\uae30\ub150 \uc2dc\uac04\ub2f92\ub9cc\uc6d0 \uc774\ubca4\ud2b8\uc911 \uc785\ub2c8\ub2e4 (*\u25cf\u2070\ua20a\u2070\u25cf)\uff89""}}"
Siheung,https://www.instagram.com/explore/locations/273085536/siheung/,ysbin_bing,12시간 전,2021-07-21T02:25:25.000Z,2021년 7월 21일,"내 곁에 있어서 든든한 언니들,
항상 고맙고 미안하고 러브해 다들❤
다경 너도 포함ㅋㅋㅋㅋㅋ
(feat.다경이는 뒤에서 열일중ㅋㅋㅋ)","{""1"": {""comment_id"": ""ysbin_bing"", ""comment_text"": ""\ud83d\udda4""}, ""2"": {""comment_id"": ""changmanii"", ""comment_text"": ""\uc548\ub155\ud558\uc138\uc694! \ub514\uc5e0\uac00\ub2a5\ud558\uc138\uc694?\ud83d\ude0a""}, ""3"": {""comment_id"": ""junnnnnn.ssi"", ""comment_text"": ""\uc815\ub9d0 \ubcf4\uae30\uc88b\uc544\uc694 \u2764\ufe0f""}, ""4"": {""comment_id"": ""liann0524"", ""comment_text"": ""\u3147\u3141\u3147 \ub2e4\uacbd\uc774\ub2e4!!!!""}}"
VER'S House 벌스하우스,https://www.instagram.com/explore/locations/857452691092997/vers-house/,yeunseon_,1일 전,2021-07-20T12:47:15.000Z,2021년 7월 20일,,"{""1"": {""comment_id"": ""sumansim"", ""comment_text"": ""\uc5b4\ub514\uc11c \ub9ce\uc774 \ubcf4\ub358 \uc637\uc774\ub124\uc694?\u314e\u314e""}, ""2"": {""comment_id"": ""c_hm__"", ""comment_text"": ""\ub108\ubb34 \uc608\ubed0 \u3160\u3160\ud83e\udd2d\ud83d\udc97""}, ""3"": {""comment_id"": ""yeunseon_"", ""comment_text"": ""\ud83e\udd0d""}}"
랑데자뷰 광주상무점,https://www.instagram.com/explore/locations/107956638234407/,_exnvley,1일 전,2021-07-20T10:36:53.000Z,2021년 7월 20일,나두와따 랑데자뷰,"{""1"": {""comment_id"": ""_exnvley"", ""comment_text"": ""\ud83d\udc4f""}, ""2"": {""comment_id"": ""da__velyvely"", ""comment_text"": ""\uc628\ub2c8 \ub098 \uc800\uac70 \uc0ac\uc9c4 \ucc0d\ub294\ub2e4\uace0 30\ubd84 \uae30\ub2ec\ub824\uca14 \u3160\u3160""}, ""3"": {""comment_id"": ""yexonso"", ""comment_text"": ""\uc548\ub155\ud558\uc138\uc694 \ud53c\ub4dc\ubcf4\uace0 \uc5ec\ucb64\ubcfc\uac8c \uc788\uc5b4\uc11c\uc694\ud83d\ude0a\nDM\uac00\ub2a5\ud558\uc2e0\uac00\uc694?""}, ""4"": {""comment_id"": ""kyoungyi_98"", ""comment_text"": ""\uc2e0\ub0ab\ub124 \u314b\u314b""}}"
아키라 백,https://www.instagram.com/explore/locations/2494629624097793/,diablsk,7월 2일,2021-07-02T09:47:14.000Z,2021년 7월 2일,존맛탱,"{""1"": {""comment_id"": ""sally_yoon_"", ""comment_text"": ""\ubc30\uace0\ud30c....""}, ""2"": {""comment_id"": ""diablsk"", ""comment_text"": ""#\uba39\uc2a4\ud0c0#\uba39\uc2a4\ud0c0\uadf8\ub7a8#\uba39\ubc29#\uc57c\uc2dd#\uba39\ud314#\ub9de\ud314#\ud314\ub85c\uc6b0#\uc77c\uc0c1#\uc88b\uc544\uc694#\uc88b\uc544\uc694\ud14c\ub7ec#\uc88b\uc544\uc694\ubc18\uc0ac#\uc88b\ubc18#\uc88b\uc544\uc694\uadf8\ub7a8#\uc88b\ubc18\ud14c\ub7ec#\uc88b\uc544\uc694\uadf8\ub7a8#\uccad\ub2f4\ub9db\uc9d1#\uc555\uad6c\uc815\ub85c\ub370\uc624#\uc5f0\ub0a8\ub3d9#\uc5f0\ub0a8\ub3d9\ub9db\uc9d1#\ud55c\ub0a8\ub3d9#\ud55c\ub0a8\ub3d9\ub9db\uc9d1#\uac00\ub85c\uc218\uae38#\uc11c\ub798\ub9c8\uc744#\uc11c\ub798\ub9c8\uc744\ub9db\uc9d1#\ub2e4\uc774\ub2dd#\ud3ec\uc2dc\uc98c\uc2a4\ud638\ud154#\uc544\ud0a4\ub77c\ubc31#\ud30c\uc778\ub2e4\uc774\ub2dd#\ubbf8\uc250\ub9b0\uac00\uc774\ub4dc""}}"
오챠드1974,https://www.instagram.com/explore/locations/249735963/1974/,diablsk,6월 27일,2021-06-27T08:06:57.000Z,2021년 6월 27일,"신당 가서 냐미 울 언니가 쏨ㅋ 캬캬
스테이크 샐러드가 아주 굿","{""1"": {""comment_id"": ""diablsk"", ""comment_text"": ""#\uba39\uc2a4\ud0c0#\uba39\uc2a4\ud0c0\uadf8\ub7a8#\uba39\ubc29#\uc57c\uc2dd#\uba39\ud314#\ub9de\ud314#\ud314\ub85c\uc6b0#\uc77c\uc0c1#\uc88b\uc544\uc694#\uc88b\uc544\uc694\ud14c\ub7ec#\uc88b\uc544\uc694\ubc18\uc0ac#\uc88b\ubc18#\uc88b\uc544\uc694\uadf8\ub7a8#\uc88b\ubc18\ud14c\ub7ec#\uc88b\uc544\uc694\uadf8\ub7a8#\uccad\ub2f4\ub9db\uc9d1#\uc555\uad6c\uc815\ub85c\ub370\uc624#\uc5f0\ub0a8\ub3d9#\uc5f0\ub0a8\ub3d9\ub9db\uc9d1#\ud55c\ub0a8\ub3d9#\ud55c\ub0a8\ub3d9\ub9db\uc9d1#\uac00\ub85c\uc218\uae38#\uc11c\ub798\ub9c8\uc744#\uc11c\ub798\ub9c8\uc744\ub9db\uc9d1#\uc2e0\ub2f9\ub9db\uc9d1#\uc2e0\ub2f9\ub3d9\ub9db\uc9d1#\uc624\ucc28\ub4dc""}}"
Yeonnam-dong,https://www.instagram.com/explore/locations/108082669220365/yeonnam-dong/,coucoumafraise,11시간 전,2021-07-21T03:16:48.000Z,2021년 7월 21일,"#연남동#핫플레이스#과일트럭
새벽 4시 30분에 과일트럭 장이 열린다는 사실을 어쩌다 알게되었지만 그시간에는 절대 못나가고, 어쩌다 비온날 아침 9시에 마주친 그 아저씨. 그후 새벽 6시 도전! 아! 그때도 늦구나! 새벽 그곳은 하태하태",{}
,,nike_mecena_hapjeong,11시간 전,2021-07-21T03:15:45.000Z,2021년 7월 21일,"🌟신상 입고🌟

나이키 에어 줌 스트럭처 24 런닝화

반응성이 탁월한 쿠셔닝과 안정적인 핏을 선사하는 나이키 에어 줌 스트럭처 24를 신고 러닝을 시작해 보세요. 나이키는 뒤꿈치에서 발가락까지 쿠셔닝과 매끄러운 연결감을 선사하는 크래시 패드를 고안하기 위해 수백 명의 러너를 대상으로 테스트를 완료했습니다. 또한 이러한 데이터 분석을 통해 꼭 필요한 부위에 통기성을 제공하는 쾌적한 갑피를 제작했습니다. 이는 러닝 후에도 오랫동안 지속되는 편안함을 선사합니다.

✨ 매장 제품 안내 ✨

제품명 : W NIKE AIR ZOOM STRUCTURE 24
품번 : DA8570-101
사이즈 : 225~255
가격 : 139,000

🙇🏻‍♀️매장문의

☎️02-333-0046
📩 DM 문의 가능

📦 택배거래 가능합니다 📦
-10만원 이상 제품 구매 시 무료배송

#나이키 #nike #에어포스 #airforce1 #합정나이키 #대산스포츠 #홍대 #상수 #나이키매니아 #나이키운동화 #나이키코리아 #슈스타그램 #신발스타그램 #오늘의신상 #합정역 #성수동 #연남동 #ootd #dailyshoes #dailylook #nike",{}
낯꽃피다,https://www.instagram.com/explore/locations/894314427391508/,notggot_taeeun,11시간 전,2021-07-21T03:12:42.000Z,2021년 7월 21일,"중단발 #히피펌 ➿👩🏻‍🦱

머리기르는 중에
밋밋해 보이는게 신경쓰이신다면
히피펌을 추천해요👏🏻🧚🏻

묶었을때 , 풀었을때 둘 다
너무 예쁘고 기르기에도
편한 히피펌👩🏻‍🦱💙

>첫방문 시술 지정 예약시<
Perm&color 20%
(뿌리펌,뿌리염색,부분시술,커트제외)

▫️예약/문의
DM 또는 프로필 오픈카카오톡
02)336.3320

▫️ @notggot

#낯꽃피다_태은 #낯꽃피다 #합정미용실_낯꽃피다 #합정미용실 #합정 #홍대미용실 #홍대 #연남동미용실 #연남동 #상수미용실 #상수 #당산미용실 #당산 #미용실 #미용실추천 #히피펌 #히피펌스타일 #히피펌성지 #물결펌 #중단발히피펌 #중단발펌 #중단발머리 #중단발 #펌추천",{}
,,sns__beauty,11시간 전,2021-07-21T03:10:05.000Z,2021년 7월 21일,".
💝예약방법💝
•날짜,시간,제거 유/무(자샵or타샵)
•성함,연락처,시술받을 사진 또는 종류
.
남겨주시면 빠르게 예약가능합니다~
가격문의,궁금하신건 톡으로 연락주세요😊
(찔러보기 사절!도안문의는 3장까지만 허용 됩니당)
☎️010.2565.0580 카톡ID : snsnail☎️
(다이렉트 확인X)
.
🎀시술가격이 다 게시되는 만큼 거품 없이 최상의 재료들로 시술 해드립니다(유지력👍🏻)🎀
.
🔺젤원컬(글리터포함✖️)
•젤손(원컬러+케어)2만원
•젤발(원컬러+케어)3만원
.
🔺이달의아트
•4만5천원
•5만원
•5만5천원
•6만5천원
•7만5천원
(패디, 프렌치 로변경시 1만원추가)
(컬러,순서 변경 가능)
(디자인변경 불가,변경시 추가비용 발생)
.
⚠️젤원컬러 기준 가격에 추가시 발생하는 비용⚠️
(케어포함)⬇️
🔺글리터(컬러1개,양손 1개씩 총 2개)
•5천원 추가
🔺컬러(컬러1개,갯수제한 ✖️)
•5천원 추가
🔺프렌치,그라데이션(글리터포함✖️)
•1만원 추가
🔺컬러무제한(글리터포함✖️)
•1만5천원 추가
🔺글리터 그라데이션(10손가락)
•2만원 추가
🔺행사파츠 1+1(1개를 해도 가격은 동일)
•1만원~2만5천원 추가
.
.
⚠️부러지거나 찢어진 손톱에 해당됩니다⚠️
(긴손톱을 원하시면 젤연장 가능해요)
🔺실크랩핑(손가락당)
•5천원(ex,2손가락 랩핑시 1만원)
🔺젤연장(손가락당)
•1만원(ex,10손가락 연장시 10만원)
.
.
🔺젤제거
•타샵1만원,자샵 5천원
(자샵 제거만 은 1만원-제거,길이조절,쉐입 포함)
.
🥶카드결제시 1만원 추가결제🥶
.
.
🚗주소 : 마포구 동교로 232 3층🚗.
.
.
#홍대네일 #네일 #패디 #네일아트#패디아트 #sns__beauty #스톤아트 #이달의아트 #웨딩네일 #연남동네일 #연남동 #자석네일 #호박네일 #파우더네일 #글리터네일","{""1"": {""comment_id"": ""love_hj621"", ""comment_text"": ""\uc6b0\uc655 \uad73\uc774\uc5d0\uc694~:)""}}"
,,sns__beauty,11시간 전,2021-07-21T03:09:39.000Z,2021년 7월 21일,"☝️☝️위도안은 ₩50,000 입니당☝️☝️
.
💝예약방법💝
•날짜,시간,제거 유/무(자샵or타샵)
•성함,연락처,시술받을 사진 또는 종류
.
남겨주시면 빠르게 예약가능합니다~
가격문의,궁금하신건 톡으로 연락주세요😊
(찔러보기 사절!도안문의는 3장까지만 허용 됩니당)
☎️010.2565.0580 카톡ID : snsnail☎️
(다이렉트 확인X)
.
🎀시술가격이 다 게시되는 만큼 거품 없이 최상의 재료들로 시술 해드립니다(유지력👍🏻)🎀
.
🔺젤원컬(글리터포함✖️)
•젤손(원컬러+케어)2만원
•젤발(원컬러+케어)3만원
.
🔺이달의아트
•4만5천원
•5만원
•5만5천원
•6만5천원
•7만5천원
(패디, 프렌치 로변경시 1만원추가)
(컬러,순서 변경 가능)
(디자인변경 불가,변경시 추가비용 발생)
.
⚠️젤원컬러 기준 가격에 추가시 발생하는 비용⚠️
(케어포함)⬇️
🔺글리터(컬러1개,양손 1개씩 총 2개)
•5천원 추가
🔺컬러(컬러1개,갯수제한 ✖️)
•5천원 추가
🔺프렌치,그라데이션(글리터포함✖️)
•1만원 추가
🔺컬러무제한(글리터포함✖️)
•1만5천원 추가
🔺글리터 그라데이션(10손가락)
•2만원 추가
🔺행사파츠 1+1(1개를 해도 가격은 동일)
•1만원~2만5천원 추가
.
.
⚠️부러지거나 찢어진 손톱에 해당됩니다⚠️
(긴손톱을 원하시면 젤연장 가능해요)
🔺실크랩핑(손가락당)
•5천원(ex,2손가락 랩핑시 1만원)
🔺젤연장(손가락당)
•1만원(ex,10손가락 연장시 10만원)
.
.
🔺젤제거
•타샵1만원,자샵 5천원
(자샵 제거만 은 1만원-제거,길이조절,쉐입 포함)
.
🥶카드결제시 1만원 추가결제🥶
.
.
🚗주소 : 마포구 동교로 232 3층🚗.
.
.
#홍대네일 #네일 #패디 #네일아트#패디아트 #sns__beauty #스톤아트 #이달의아트 #웨딩네일 #연남동네일 #연남동 #자석네일 #호박네일 #파우더네일 #글리터네일","{""1"": {""comment_id"": ""love_hj621"", ""comment_text"": ""\uc6b0\uc655 \uad73\uc774\uc5d0\uc694~:)""}}"
"Seoul, Korea",https://www.instagram.com/explore/locations/213094191/seoul-korea/,6.3o_,11시간 전,2021-07-21T03:09:30.000Z,2021년 7월 21일,물... ㅁ..ㅜㄹ.. 무...ㄹ,"{""1"": {""comment_id"": ""6.3o_"", ""comment_text"": "".""}, ""2"": {""comment_id"": ""hong_xini"", ""comment_text"": ""\ub2c8 \ubb3c \ubaa8\ub9ac\ub098""}, ""3"": {""comment_id"": ""roi.hwang_"", ""comment_text"": ""\ubb3c\uc8fc\uae4c...?""}, ""4"": {""comment_id"": ""__o6.42"", ""comment_text"": ""\ub098 \ub9c8\uc9c0\ub9c9 \uc8fc\uc5d0 \uc26c\ub294\ub370 \uc5b4\ub54c""}, ""5"": {""comment_id"": ""chhhyeon"", ""comment_text"": ""\uc73c\uc774..\uc9c0\uc9c0""}, ""6"": {""comment_id"": ""hxh52_"", ""comment_text"": ""\uc544\ub984\ub2e4\uc6b0\uc2dc\ub124\uc694""}}"
이오브eof,https://www.instagram.com/explore/locations/108098348137333/eof/,eof.official,11시간 전,2021-07-21T03:08:56.000Z,2021년 7월 21일,"eof🤍
이오브만의 감성이 담긴
헤어디자인
나만의 헤어분위기를
디자인해보세요🌿
-이오브 디렉터 지은
every moment of you, eof
#굵은히피펌
#히피펌
#젤리펌","{""1"": {""comment_id"": ""eof.official"", ""comment_text"": ""#eof #eofhair #\ud83e\udd0d""}}"
이오브eof,https://www.instagram.com/explore/locations/108098348137333/eof/,eof.euntee_,11시간 전,2021-07-21T03:08:52.000Z,2021년 7월 21일,"eof🤍
이오브만의 감성이 담긴
헤어디자인
나만의 헤어분위기를
디자인해보세요🌿
-이오브 디렉터 지은
every moment of you, eof
#굵은히피펌
#히피펌
#젤리펌","{""1"": {""comment_id"": ""eof.euntee_"", ""comment_text"": ""#eof #eofhair #\ud83c\udf3f""}}"
"Busan, South Korea",https://www.instagram.com/explore/locations/287620626/busan-south-korea/,m.lalalay,11시간 전,2021-07-21T03:06:40.000Z,2021년 7월 21일,"#부산웨스틴조선

조선의 상징인 거북이🐢","{""1"": {""comment_id"": ""m.lalalay"", ""comment_text"": ""\u2764\ufe0f""}}"
평범,https://www.instagram.com/explore/locations/101621802209539/,pyeongbeom88,11시간 전,2021-07-21T03:06:33.000Z,2021년 7월 21일,"오늘도 힘내서 시작합니다.
비가와도 날이덥네요
더우도 코로나도 다들 조심하세요.
-
-
-
#연남동 #연남동카페 #연남동베이커리 #연남동평범 #평범 #평범bake&smoke #yeonnamdong #bakerycafe #yeonnamdongcafe","{""1"": {""comment_id"": ""topldh"", ""comment_text"": ""\ub0c9\ub3d9\uace0\uc5d0 \ube75 \ub450\uac1c \ub0a8\uc740\uac83\ub9cc \ub9c8\uc800\uba39\uace0 \ud6c4\ub531 \uac00\uaca0\uc2b4\ub2e4 \ub531\uae30\ub2ec\ub8cc""}}"
,,hayeong4913,11시간 전,2021-07-21T03:05:20.000Z,2021년 7월 21일,"꿀휴가

#광주 #상무지구 #수완지구 #광주옷가게 #불로동옷가게 #수완지구옷가게 #부천 #상동 #중동 #홍대 #청담 #논현 #연신내 #혜화 #이태원 #노원 #신촌 #해운대 #한강 #부평 #동성로 #일상 #선팔 #좋아요반사 #데일리룩 #연희동 #연남동 #맞팔 #팔반 #오늘의훈녀",{}
